month,year,bond_id,tau_years,risk_free_price,spread_decimal,spread_bps,pre_default_price,price,spread_discount_vs_rf,defaulted,default_month,sector_stress,cumulative_default_share,recent_default_share
14,1.1667,Bond_49,3.8333,87.4444,0.091869,918.69,61.4877,30.0,0.296837,True,6.0,-0.347643,0.16,0.0
14,1.1667,Bond_50,3.8333,87.4444,0.039722,397.22,75.0937,75.0937,0.141241,False,,-0.347643,0.16,0.0
15,1.25,Bond_01,3.75,87.6998,0.085415,854.15,63.6637,63.6637,0.274073,False,,-0.499446,0.16,0.0
15,1.25,Bond_02,3.75,87.6998,0.088021,880.21,63.0446,30.0,0.281133,True,6.0,-0.499446,0.16,0.0
15,1.25,Bond_03,3.75,87.6998,0.134925,1349.25,52.876,30.0,0.39708,True,10.0,-0.499446,0.16,0.0
15,1.25,Bond_04,3.75,87.6998,0.08869,886.9,62.8865,62.8865,0.282935,False,,-0.499446,0.16,0.0
15,1.25,Bond_05,3.75,87.6998,0.051351,513.51,72.3384,72.3384,0.17516,False,,-0.499446,0.16,0.0
15,1.25,Bond_06,3.75,87.6998,0.144992,1449.92,50.9171,50.9171,0.419416,False,,-0.499446,0.16,0.0
15,1.25,Bond_07,3.75,87.6998,0.098973,989.73,60.5078,60.5078,0.310058,False,,-0.499446,0.16,0.0
15,1.25,Bond_08,3.75,87.6998,0.118161,1181.61,56.3068,56.3068,0.35796,False,,-0.499446,0.16,0.0
15,1.25,Bond_09,3.75,87.6998,0.040515,405.15,75.3383,75.3383,0.140952,False,,-0.499446,0.16,0.0
15,1.25,Bond_10,3.75,87.6998,0.032242,322.42,77.7124,77.7124,0.113883,False,,-0.499446,0.16,0.0
15,1.25,Bond_11,3.75,87.6998,0.090105,901.05,62.5539,30.0,0.286728,True,6.0,-0.499446,0.16,0.0
15,1.25,Bond_12,3.75,87.6998,0.0518,518.0,72.2166,72.2166,0.176548,False,,-0.499446,0.16,0.0
15,1.25,Bond_13,3.75,87.6998,0.066548,665.48,68.3312,68.3312,0.220852,False,,-0.499446,0.16,0.0
15,1.25,Bond_14,3.75,87.6998,0.089353,893.53,62.7305,62.7305,0.284714,False,,-0.499446,0.16,0.0
15,1.25,Bond_15,3.75,87.6998,0.069377,693.77,67.6101,67.6101,0.229074,False,,-0.499446,0.16,0.0
15,1.25,Bond_16,3.75,87.6998,0.074362,743.62,66.3578,66.3578,0.243353,False,,-0.499446,0.16,0.0
15,1.25,Bond_17,3.75,87.6998,0.09203,920.3,62.1038,62.1038,0.29186,False,,-0.499446,0.16,0.0
15,1.25,Bond_18,3.75,87.6998,0.052004,520.04,72.1615,72.1615,0.177177,False,,-0.499446,0.16,0.0
15,1.25,Bond_19,3.75,87.6998,0.054937,549.37,71.3721,71.3721,0.186177,False,,-0.499446,0.16,0.0
15,1.25,Bond_20,3.75,87.6998,0.098681,986.81,60.574,60.574,0.309303,False,,-0.499446,0.16,0.0
15,1.25,Bond_21,3.75,87.6998,0.067942,679.42,67.9748,67.9748,0.224915,False,,-0.499446,0.16,0.0
15,1.25,Bond_22,3.75,87.6998,0.057612,576.12,70.6596,70.6596,0.194301,False,,-0.499446,0.16,0.0
15,1.25,Bond_23,3.75,87.6998,0.103816,1038.16,59.4187,59.4187,0.322476,False,,-0.499446,0.16,0.0
15,1.25,Bond_24,3.75,87.6998,0.12127,1212.7,55.6543,55.6543,0.365401,False,,-0.499446,0.16,0.0
15,1.25,Bond_25,3.75,87.6998,0.100462,1004.62,60.1709,60.1709,0.3139,False,,-0.499446,0.16,0.0
15,1.25,Bond_26,3.75,87.6998,0.051443,514.43,72.3135,72.3135,0.175444,False,,-0.499446,0.16,0.0
15,1.25,Bond_27,3.75,87.6998,0.075826,758.26,65.9946,65.9946,0.247495,False,,-0.499446,0.16,0.0
15,1.25,Bond_28,3.75,87.6998,0.038111,381.11,76.0205,76.0205,0.133174,False,,-0.499446,0.16,0.0
15,1.25,Bond_29,3.75,87.6998,0.038475,384.75,75.917,75.917,0.134354,False,,-0.499446,0.16,0.0
15,1.25,Bond_30,3.75,87.6998,0.142064,1420.64,51.4792,51.4792,0.413007,False,,-0.499446,0.16,0.0
15,1.25,Bond_31,3.75,87.6998,0.08927,892.7,62.7498,62.7498,0.284493,False,,-0.499446,0.16,0.0
15,1.25,Bond_32,3.75,87.6998,0.099449,994.49,60.3998,60.3998,0.31129,False,,-0.499446,0.16,0.0
15,1.25,Bond_33,3.75,87.6998,0.054097,540.97,71.5973,71.5973,0.183609,False,,-0.499446,0.16,0.0
15,1.25,Bond_34,3.75,87.6998,0.081312,813.12,64.6508,30.0,0.262817,True,4.0,-0.499446,0.16,0.0
15,1.25,Bond_35,3.75,87.6998,0.056304,563.04,71.0071,71.0071,0.19034,False,,-0.499446,0.16,0.0
15,1.25,Bond_36,3.75,87.6998,0.043923,439.23,74.3816,74.3816,0.151862,False,,-0.499446,0.16,0.0
15,1.25,Bond_37,3.75,87.6998,0.064222,642.22,68.9298,68.9298,0.214026,False,,-0.499446,0.16,0.0
15,1.25,Bond_38,3.75,87.6998,0.071596,715.96,67.0498,67.0498,0.235462,False,,-0.499446,0.16,0.0
15,1.25,Bond_39,3.75,87.6998,0.05989,598.9,70.0587,30.0,0.201154,True,8.0,-0.499446,0.16,0.0
15,1.25,Bond_40,3.75,87.6998,0.097711,977.11,60.7947,60.7947,0.306787,False,,-0.499446,0.16,0.0
15,1.25,Bond_41,3.75,87.6998,0.033979,339.79,77.2076,77.2076,0.119638,False,,-0.499446,0.16,0.0
15,1.25,Bond_42,3.75,87.6998,0.168183,1681.83,46.6762,30.0,0.467773,True,2.0,-0.499446,0.16,0.0
15,1.25,Bond_43,3.75,87.6998,0.070655,706.55,67.2869,67.2869,0.232759,False,,-0.499446,0.16,0.0
15,1.25,Bond_44,3.75,87.6998,0.076632,766.32,65.7954,65.7954,0.249766,False,,-0.499446,0.16,0.0
15,1.25,Bond_45,3.75,87.6998,0.055373,553.73,71.2555,71.2555,0.187507,False,,-0.499446,0.16,0.0
15,1.25,Bond_46,3.75,87.6998,0.118636,1186.36,56.2067,30.0,0.359102,True,9.0,-0.499446,0.16,0.0
15,1.25,Bond_47,3.75,87.6998,0.050481,504.81,72.5748,72.5748,0.172464,False,,-0.499446,0.16,0.0
15,1.25,Bond_48,3.75,87.6998,0.062695,626.95,69.3255,69.3255,0.209514,False,,-0.499446,0.16,0.0
15,1.25,Bond_49,3.75,87.6998,0.091869,918.69,62.1412,30.0,0.291433,True,6.0,-0.499446,0.16,0.0
15,1.25,Bond_50,3.75,87.6998,0.041043,410.43,75.1894,75.1894,0.142651,False,,-0.499446,0.16,0.0
16,1.3333,Bond_01,3.6667,87.956,0.088548,885.48,63.5713,63.5713,0.277238,False,,-0.51261,0.16,0.0
16,1.3333,Bond_02,3.6667,87.956,0.088021,880.21,63.6942,30.0,0.27584,True,6.0,-0.51261,0.16,0.0
16,1.3333,Bond_03,3.6667,87.956,0.134925,1349.25,53.6301,30.0,0.390262,True,10.0,-0.51261,0.16,0.0
16,1.3333,Bond_04,3.6667,87.956,0.078323,783.23,65.9998,65.9998,0.249627,False,,-0.51261,0.16,0.0
16,1.3333,Bond_05,3.6667,87.956,0.051055,510.55,72.9398,72.9398,0.170724,False,,-0.51261,0.16,0.0
16,1.3333,Bond_06,3.6667,87.956,0.170336,1703.36,47.0999,47.0999,0.464507,False,,-0.51261,0.16,0.0
16,1.3333,Bond_07,3.6667,87.956,0.10612,1061.2,59.6044,59.6044,0.322338,False,,-0.51261,0.16,0.0
16,1.3333,Bond_08,3.6667,87.956,0.117017,1170.17,57.2698,57.2698,0.348882,False,,-0.51261,0.16,0.0
16,1.3333,Bond_09,3.6667,87.956,0.037193,371.93,76.7429,76.7429,0.127486,False,,-0.51261,0.16,0.0
16,1.3333,Bond_10,3.6667,87.956,0.031547,315.47,78.3482,78.3482,0.109234,False,,-0.51261,0.16,0.0
16,1.3333,Bond_11,3.6667,87.956,0.090105,901.05,63.2094,30.0,0.281352,True,6.0,-0.51261,0.16,0.0
16,1.3333,Bond_12,3.6667,87.956,0.052555,525.55,72.5397,72.5397,0.175273,False,,-0.51261,0.16,0.0
16,1.3333,Bond_13,3.6667,87.956,0.066605,666.05,68.8973,68.8973,0.216685,False,,-0.51261,0.16,0.0
16,1.3333,Bond_14,3.6667,87.956,0.089112,891.12,63.4399,63.4399,0.278732,False,,-0.51261,0.16,0.0
16,1.3333,Bond_15,3.6667,87.956,0.068264,682.64,68.4795,68.4795,0.221435,False,,-0.51261,0.16,0.0
16,1.3333,Bond_16,3.6667,87.956,0.066551,665.51,68.9112,68.9112,0.216527,False,,-0.51261,0.16,0.0
16,1.3333,Bond_17,3.6667,87.956,0.086564,865.64,64.0353,64.0353,0.271963,False,,-0.51261,0.16,0.0
16,1.3333,Bond_18,3.6667,87.956,0.058019,580.19,71.101,71.101,0.19163,False,,-0.51261,0.16,0.0
16,1.3333,Bond_19,3.6667,87.956,0.048922,489.22,73.5125,73.5125,0.164213,False,,-0.51261,0.16,0.0
16,1.3333,Bond_20,3.6667,87.956,0.094917,949.17,62.1038,62.1038,0.293922,False,,-0.51261,0.16,0.0
16,1.3333,Bond_21,3.6667,87.956,0.063401,634.01,69.7117,69.7117,0.207426,False,,-0.51261,0.16,0.0
16,1.3333,Bond_22,3.6667,87.956,0.058798,587.98,70.8983,70.8983,0.193935,False,,-0.51261,0.16,0.0
16,1.3333,Bond_23,3.6667,87.956,0.100321,1003.21,60.8853,60.8853,0.307776,False,,-0.51261,0.16,0.0
16,1.3333,Bond_24,3.6667,87.956,0.137762,1377.62,53.0752,53.0752,0.396571,False,,-0.51261,0.16,0.0
16,1.3333,Bond_25,3.6667,87.956,0.101398,1013.98,60.6453,60.6453,0.310504,False,,-0.51261,0.16,0.0
16,1.3333,Bond_26,3.6667,87.956,0.047799,477.99,73.8158,73.8158,0.160764,False,,-0.51261,0.16,0.0
16,1.3333,Bond_27,3.6667,87.956,0.079588,795.88,65.6944,65.6944,0.2531,False,,-0.51261,0.16,0.0
16,1.3333,Bond_28,3.6667,87.956,0.035759,357.59,77.1477,77.1477,0.122883,False,,-0.51261,0.16,0.0
16,1.3333,Bond_29,3.6667,87.956,0.036868,368.68,76.8345,76.8345,0.126444,False,,-0.51261,0.16,0.0
16,1.3333,Bond_30,3.6667,87.956,0.14361,1436.1,51.9492,51.9492,0.409373,False,,-0.51261,0.16,0.0
16,1.3333,Bond_31,3.6667,87.956,0.084439,844.39,64.5362,64.5362,0.266268,False,,-0.51261,0.16,0.0
16,1.3333,Bond_32,3.6667,87.956,0.107207,1072.07,59.3675,59.3675,0.325032,False,,-0.51261,0.16,0.0
16,1.3333,Bond_33,3.6667,87.956,0.051914,519.14,72.7106,72.7106,0.17333,False,,-0.51261,0.16,0.0
16,1.3333,Bond_34,3.6667,87.956,0.081312,813.12,65.2805,30.0,0.257805,True,4.0,-0.51261,0.16,0.0
16,1.3333,Bond_35,3.6667,87.956,0.051906,519.06,72.7126,72.7126,0.173308,False,,-0.51261,0.16,0.0
16,1.3333,Bond_36,3.6667,87.956,0.041552,415.52,75.5263,75.5263,0.141318,False,,-0.51261,0.16,0.0
16,1.3333,Bond_37,3.6667,87.956,0.071793,717.93,67.5991,67.5991,0.231444,False,,-0.51261,0.16,0.0
16,1.3333,Bond_38,3.6667,87.956,0.07437,743.7,66.9634,66.9634,0.238671,False,,-0.51261,0.16,0.0
16,1.3333,Bond_39,3.6667,87.956,0.05989,598.9,70.6149,30.0,0.197157,True,8.0,-0.51261,0.16,0.0
16,1.3333,Bond_40,3.6667,87.956,0.114227,1142.27,57.8587,57.8587,0.342186,False,,-0.51261,0.16,0.0
16,1.3333,Bond_41,3.6667,87.956,0.030885,308.85,78.5386,78.5386,0.10707,False,,-0.51261,0.16,0.0
16,1.3333,Bond_42,3.6667,87.956,0.168183,1681.83,47.4733,30.0,0.460261,True,2.0,-0.51261,0.16,0.0
16,1.3333,Bond_43,3.6667,87.956,0.065743,657.43,69.1155,69.1155,0.214203,False,,-0.51261,0.16,0.0
16,1.3333,Bond_44,3.6667,87.956,0.070087,700.87,68.0233,68.0233,0.226621,False,,-0.51261,0.16,0.0
16,1.3333,Bond_45,3.6667,87.956,0.053347,533.47,72.3294,72.3294,0.177664,False,,-0.51261,0.16,0.0
16,1.3333,Bond_46,3.6667,87.956,0.118636,1186.36,56.9309,30.0,0.352734,True,9.0,-0.51261,0.16,0.0
16,1.3333,Bond_47,3.6667,87.956,0.046254,462.54,74.2353,74.2353,0.155995,False,,-0.51261,0.16,0.0
16,1.3333,Bond_48,3.6667,87.956,0.060987,609.87,70.3314,70.3314,0.20038,False,,-0.51261,0.16,0.0
16,1.3333,Bond_49,3.6667,87.956,0.091869,918.69,62.8017,30.0,0.285988,True,6.0,-0.51261,0.16,0.0
16,1.3333,Bond_50,3.6667,87.956,0.044855,448.55,74.617,74.617,0.151655,False,,-0.51261,0.16,0.0
17,1.4167,Bond_01,3.5833,88.2129,0.098115,981.15,62.0645,62.0645,0.296424,False,,-0.477115,0.18,0.02
17,1.4167,Bond_02,3.5833,88.2129,0.088021,880.21,64.3505,30.0,0.270509,True,6.0,-0.477115,0.18,0.02
17,1.4167,Bond_03,3.5833,88.2129,0.134925,1349.25,54.3949,30.0,0.383368,True,10.0,-0.477115,0.18,0.02
17,1.4167,Bond_04,3.5833,88.2129,0.082508,825.08,65.6343,65.6343,0.255956,False,,-0.477115,0.18,0.02
17,1.4167,Bond_05,3.5833,88.2129,0.05375,537.5,72.7587,72.7587,0.175192,False,,-0.477115,0.18,0.02
17,1.4167,Bond_06,3.5833,88.2129,0.170675,1706.75,47.8546,47.8546,0.45751,False,,-0.477115,0.18,0.02
17,1.4167,Bond_07,3.5833,88.2129,0.102603,1026.03,61.0744,61.0744,0.307648,False,,-0.477115,0.18,0.02
17,1.4167,Bond_08,3.5833,88.2129,0.126056,1260.56,56.1515,56.1515,0.363455,False,,-0.477115,0.18,0.02
17,1.4167,Bond_09,3.5833,88.2129,0.041992,419.92,75.8899,75.8899,0.139696,False,,-0.477115,0.18,0.02
17,1.4167,Bond_10,3.5833,88.2129,0.035175,351.75,77.7665,77.7665,0.118423,False,,-0.477115,0.18,0.02
17,1.4167,Bond_11,3.5833,88.2129,0.090105,901.05,63.8719,30.0,0.275935,True,6.0,-0.477115,0.18,0.02
17,1.4167,Bond_12,3.5833,88.2129,0.043199,431.99,75.5623,75.5623,0.14341,False,,-0.477115,0.18,0.02
17,1.4167,Bond_13,3.5833,88.2129,0.072217,722.17,68.0999,68.0999,0.228005,False,,-0.477115,0.18,0.02
17,1.4167,Bond_14,3.5833,88.2129,0.098945,989.45,61.8802,61.8802,0.298513,False,,-0.477115,0.18,0.02
17,1.4167,Bond_15,3.5833,88.2129,0.074827,748.27,67.466,67.466,0.235191,False,,-0.477115,0.18,0.02
17,1.4167,Bond_16,3.5833,88.2129,0.064681,646.81,69.964,69.964,0.206873,False,,-0.477115,0.18,0.02
17,1.4167,Bond_17,3.5833,88.2129,0.094311,943.11,62.9163,62.9163,0.286767,False,,-0.477115,0.18,0.02
17,1.4167,Bond_18,3.5833,88.2129,0.065066,650.66,69.8675,69.8675,0.207968,False,,-0.477115,0.18,0.02
17,1.4167,Bond_19,3.5833,88.2129,0.056671,566.71,72.0012,72.0012,0.183779,False,,-0.477115,0.18,0.02
17,1.4167,Bond_20,3.5833,88.2129,0.086674,866.74,64.6618,64.6618,0.266981,False,,-0.477115,0.18,0.02
17,1.4167,Bond_21,3.5833,88.2129,0.063396,633.96,70.2868,70.2868,0.203214,False,,-0.477115,0.18,0.02
17,1.4167,Bond_22,3.5833,88.2129,0.064991,649.91,69.8864,69.8864,0.207754,False,,-0.477115,0.18,0.02
17,1.4167,Bond_23,3.5833,88.2129,0.103204,1032.04,60.9429,60.9429,0.309138,False,,-0.477115,0.18,0.02
17,1.4167,Bond_24,3.5833,88.2129,0.120614,1206.14,57.2571,57.2571,0.350922,False,,-0.477115,0.18,0.02
17,1.4167,Bond_25,3.5833,88.2129,0.103828,1038.28,60.8069,60.8069,0.310681,False,,-0.477115,0.18,0.02
17,1.4167,Bond_26,3.5833,88.2129,0.051733,517.33,73.2865,73.2865,0.16921,False,,-0.477115,0.18,0.02
17,1.4167,Bond_27,3.5833,88.2129,0.080643,806.43,66.0746,66.0746,0.250965,False,,-0.477115,0.18,0.02
17,1.4167,Bond_28,3.5833,88.2129,0.038723,387.23,76.7839,76.7839,0.129561,False,,-0.477115,0.18,0.02
17,1.4167,Bond_29,3.5833,88.2129,0.036868,368.68,77.2961,30.0,0.123756,True,17.0,-0.477115,0.18,0.02
17,1.4167,Bond_30,3.5833,88.2129,0.165972,1659.72,48.668,48.668,0.448289,False,,-0.477115,0.18,0.02
17,1.4167,Bond_31,3.5833,88.2129,0.077901,779.01,66.7268,66.7268,0.243571,False,,-0.477115,0.18,0.02
17,1.4167,Bond_32,3.5833,88.2129,0.100158,1001.58,61.6119,61.6119,0.301555,False,,-0.477115,0.18,0.02
17,1.4167,Bond_33,3.5833,88.2129,0.055436,554.36,72.3206,72.3206,0.180158,False,,-0.477115,0.18,0.02
17,1.4167,Bond_34,3.5833,88.2129,0.081312,813.12,65.9163,30.0,0.252759,True,4.0,-0.477115,0.18,0.02
17,1.4167,Bond_35,3.5833,88.2129,0.045671,456.71,74.8958,74.8958,0.150965,False,,-0.477115,0.18,0.02
17,1.4167,Bond_36,3.5833,88.2129,0.037859,378.59,77.0219,77.0219,0.126863,False,,-0.477115,0.18,0.02
17,1.4167,Bond_37,3.5833,88.2129,0.063662,636.62,70.2199,70.2199,0.203973,False,,-0.477115,0.18,0.02
17,1.4167,Bond_38,3.5833,88.2129,0.076655,766.55,67.0255,67.0255,0.240185,False,,-0.477115,0.18,0.02
17,1.4167,Bond_39,3.5833,88.2129,0.05989,598.9,71.1755,30.0,0.19314,True,8.0,-0.477115,0.18,0.02
17,1.4167,Bond_40,3.5833,88.2129,0.111379,1113.79,59.1836,59.1836,0.329083,False,,-0.477115,0.18,0.02
17,1.4167,Bond_41,3.5833,88.2129,0.035217,352.17,77.7549,77.7549,0.118555,False,,-0.477115,0.18,0.02
17,1.4167,Bond_42,3.5833,88.2129,0.168183,1681.83,48.2839,30.0,0.452644,True,2.0,-0.477115,0.18,0.02
17,1.4167,Bond_43,3.5833,88.2129,0.068686,686.86,68.9671,68.9671,0.218175,False,,-0.477115,0.18,0.02
17,1.4167,Bond_44,3.5833,88.2129,0.069545,695.45,68.755,68.755,0.220579,False,,-0.477115,0.18,0.02
17,1.4167,Bond_45,3.5833,88.2129,0.05774,577.4,71.7258,71.7258,0.186901,False,,-0.477115,0.18,0.02
17,1.4167,Bond_46,3.5833,88.2129,0.118636,1186.36,57.6645,30.0,0.346303,True,9.0,-0.477115,0.18,0.02
17,1.4167,Bond_47,3.5833,88.2129,0.045218,452.18,75.0176,75.0176,0.149585,False,,-0.477115,0.18,0.02
17,1.4167,Bond_48,3.5833,88.2129,0.060669,606.69,70.9771,70.9771,0.195389,False,,-0.477115,0.18,0.02
17,1.4167,Bond_49,3.5833,88.2129,0.091869,918.69,63.4692,30.0,0.2805,True,6.0,-0.477115,0.18,0.02
17,1.4167,Bond_50,3.5833,88.2129,0.048403,484.03,74.1663,74.1663,0.159235,False,,-0.477115,0.18,0.02
18,1.5,Bond_01,3.5,88.4706,0.105631,1056.31,61.1275,61.1275,0.309064,False,,-0.493282,0.18,0.0
18,1.5,Bond_02,3.5,88.4706,0.088021,880.21,65.0136,30.0,0.265138,True,6.0,-0.493282,0.18,0.0
18,1.5,Bond_03,3.5,88.4706,0.134925,1349.25,55.1707,30.0,0.376395,True,10.0,-0.493282,0.18,0.0
18,1.5,Bond_04,3.5,88.4706,0.087661,876.61,65.0957,65.0957,0.264211,False,,-0.493282,0.18,0.0
18,1.5,Bond_05,3.5,88.4706,0.051571,515.71,73.8601,73.8601,0.165145,False,,-0.493282,0.18,0.0
18,1.5,Bond_06,3.5,88.4706,0.165255,1652.55,49.6142,49.6142,0.439201,False,,-0.493282,0.18,0.0
18,1.5,Bond_07,3.5,88.4706,0.102033,1020.33,61.9022,61.9022,0.300307,False,,-0.493282,0.18,0.0
18,1.5,Bond_08,3.5,88.4706,0.117707,1177.07,58.5977,58.5977,0.337659,False,,-0.493282,0.18,0.0
18,1.5,Bond_09,3.5,88.4706,0.044118,441.18,75.812,75.812,0.143083,False,,-0.493282,0.18,0.0
18,1.5,Bond_10,3.5,88.4706,0.033299,332.99,78.7379,78.7379,0.110011,False,,-0.493282,0.18,0.0
18,1.5,Bond_11,3.5,88.4706,0.090105,901.05,64.5412,30.0,0.270478,True,6.0,-0.493282,0.18,0.0
18,1.5,Bond_12,3.5,88.4706,0.046634,466.34,75.1474,75.1474,0.150594,False,,-0.493282,0.18,0.0
18,1.5,Bond_13,3.5,88.4706,0.058862,588.62,71.999,71.999,0.186182,False,,-0.493282,0.18,0.0
18,1.5,Bond_14,3.5,88.4706,0.105381,1053.81,61.181,61.181,0.30846,False,,-0.493282,0.18,0.0
18,1.5,Bond_15,3.5,88.4706,0.056829,568.29,72.5133,72.5133,0.180368,False,,-0.493282,0.18,0.0
18,1.5,Bond_16,3.5,88.4706,0.06224,622.4,71.1529,71.1529,0.195745,False,,-0.493282,0.18,0.0
18,1.5,Bond_17,3.5,88.4706,0.104135,1041.35,61.4483,61.4483,0.305438,False,,-0.493282,0.18,0.0
18,1.5,Bond_18,3.5,88.4706,0.062923,629.23,70.9829,70.9829,0.197667,False,,-0.493282,0.18,0.0
18,1.5,Bond_19,3.5,88.4706,0.049911,499.11,74.2903,74.2903,0.160283,False,,-0.493282,0.18,0.0
18,1.5,Bond_20,3.5,88.4706,0.075721,757.21,67.8735,67.8735,0.232812,False,,-0.493282,0.18,0.0
18,1.5,Bond_21,3.5,88.4706,0.068051,680.51,69.7204,69.7204,0.211937,False,,-0.493282,0.18,0.0
18,1.5,Bond_22,3.5,88.4706,0.055062,550.62,72.9632,72.9632,0.175283,False,,-0.493282,0.18,0.0
18,1.5,Bond_23,3.5,88.4706,0.111153,1111.53,59.9573,59.9573,0.322291,False,,-0.493282,0.18,0.0
18,1.5,Bond_24,3.5,88.4706,0.115223,1152.23,59.1094,59.1094,0.331875,False,,-0.493282,0.18,0.0
18,1.5,Bond_25,3.5,88.4706,0.093268,932.68,63.8307,63.8307,0.27851,False,,-0.493282,0.18,0.0
18,1.5,Bond_26,3.5,88.4706,0.050108,501.08,74.2393,74.2393,0.160859,False,,-0.493282,0.18,0.0
18,1.5,Bond_27,3.5,88.4706,0.073331,733.31,68.4438,68.4438,0.226367,False,,-0.493282,0.18,0.0
18,1.5,Bond_28,3.5,88.4706,0.043784,437.84,75.9008,75.9008,0.142079,False,,-0.493282,0.18,0.0
18,1.5,Bond_29,3.5,88.4706,0.036868,368.68,77.7604,30.0,0.12106,True,17.0,-0.493282,0.18,0.0
18,1.5,Bond_30,3.5,88.4706,0.135369,1353.69,55.085,55.085,0.377364,False,,-0.493282,0.18,0.0
18,1.5,Bond_31,3.5,88.4706,0.074685,746.85,68.1201,68.1201,0.230026,False,,-0.493282,0.18,0.0
18,1.5,Bond_32,3.5,88.4706,0.088938,889.38,64.8053,64.8053,0.267494,False,,-0.493282,0.18,0.0
18,1.5,Bond_33,3.5,88.4706,0.063552,635.52,70.8268,70.8268,0.199431,False,,-0.493282,0.18,0.0
18,1.5,Bond_34,3.5,88.4706,0.081312,813.12,66.5583,30.0,0.247678,True,4.0,-0.493282,0.18,0.0
18,1.5,Bond_35,3.5,88.4706,0.053544,535.44,73.3517,73.3517,0.170892,False,,-0.493282,0.18,0.0
18,1.5,Bond_36,3.5,88.4706,0.037786,377.86,77.511,77.511,0.123879,False,,-0.493282,0.18,0.0
18,1.5,Bond_37,3.5,88.4706,0.059429,594.29,71.8563,71.8563,0.187794,False,,-0.493282,0.18,0.0
18,1.5,Bond_38,3.5,88.4706,0.072928,729.28,68.5403,68.5403,0.225276,False,,-0.493282,0.18,0.0
18,1.5,Bond_39,3.5,88.4706,0.05989,598.9,71.7405,30.0,0.189103,True,8.0,-0.493282,0.18,0.0
18,1.5,Bond_40,3.5,88.4706,0.100044,1000.44,62.3346,62.3346,0.29542,False,,-0.493282,0.18,0.0
18,1.5,Bond_41,3.5,88.4706,0.036166,361.66,77.9517,77.9517,0.118897,False,,-0.493282,0.18,0.0
18,1.5,Bond_42,3.5,88.4706,0.168183,1681.83,49.1084,30.0,0.444918,True,2.0,-0.493282,0.18,0.0
18,1.5,Bond_43,3.5,88.4706,0.059926,599.26,71.7314,71.7314,0.189206,False,,-0.493282,0.18,0.0
18,1.5,Bond_44,3.5,88.4706,0.066573,665.73,70.0819,70.0819,0.20785,False,,-0.493282,0.18,0.0
18,1.5,Bond_45,3.5,88.4706,0.051256,512.56,73.9415,73.9415,0.164225,False,,-0.493282,0.18,0.0
18,1.5,Bond_46,3.5,88.4706,0.118636,1186.36,58.4075,30.0,0.339809,True,9.0,-0.493282,0.18,0.0
18,1.5,Bond_47,3.5,88.4706,0.042108,421.08,76.3472,76.3472,0.137033,False,,-0.493282,0.18,0.0
18,1.5,Bond_48,3.5,88.4706,0.054562,545.62,73.0909,73.0909,0.17384,False,,-0.493282,0.18,0.0
18,1.5,Bond_49,3.5,88.4706,0.091869,918.69,64.1438,30.0,0.274971,True,6.0,-0.493282,0.18,0.0
18,1.5,Bond_50,3.5,88.4706,0.049526,495.26,74.3906,74.3906,0.159149,False,,-0.493282,0.18,0.0
19,1.5833,Bond_01,3.4167,88.729,0.116166,1161.66,59.6614,59.6614,0.3276,False,,-0.451899,0.18,0.0
19,1.5833,Bond_02,3.4167,88.729,0.088021,880.21,65.6836,30.0,0.259728,True,6.0,-0.451899,0.18,0.0
19,1.5833,Bond_03,3.4167,88.729,0.134925,1349.25,55.9575,30.0,0.369344,True,10.0,-0.451899,0.18,0.0
19,1.5833,Bond_04,3.4167,88.729,0.092069,920.69,64.7813,64.7813,0.269897,False,,-0.451899,0.18,0.0
19,1.5833,Bond_05,3.4167,88.729,0.054064,540.64,73.7637,73.7637,0.168663,False,,-0.451899,0.18,0.0
19,1.5833,Bond_06,3.4167,88.729,0.155394,1553.94,52.1779,52.1779,0.411941,False,,-0.451899,0.18,0.0
19,1.5833,Bond_07,3.4167,88.729,0.120729,1207.29,58.7385,58.7385,0.338002,False,,-0.451899,0.18,0.0
19,1.5833,Bond_08,3.4167,88.729,0.114317,1143.17,60.0395,60.0395,0.323338,False,,-0.451899,0.18,0.0
19,1.5833,Bond_09,3.4167,88.729,0.04232,423.2,76.7839,76.7839,0.134625,False,,-0.451899,0.18,0.0
19,1.5833,Bond_10,3.4167,88.729,0.03692,369.2,78.2136,78.2136,0.118512,False,,-0.451899,0.18,0.0
19,1.5833,Bond_11,3.4167,88.729,0.090105,901.05,65.2176,30.0,0.26498,True,6.0,-0.451899,0.18,0.0
19,1.5833,Bond_12,3.4167,88.729,0.041755,417.55,76.9321,76.9321,0.132955,False,,-0.451899,0.18,0.0
19,1.5833,Bond_13,3.4167,88.729,0.065935,659.35,70.8318,70.8318,0.201706,False,,-0.451899,0.18,0.0
19,1.5833,Bond_14,3.4167,88.729,0.107597,1075.97,61.4339,61.4339,0.307623,False,,-0.451899,0.18,0.0
19,1.5833,Bond_15,3.4167,88.729,0.053764,537.64,73.8395,73.8395,0.167809,False,,-0.451899,0.18,0.0
19,1.5833,Bond_16,3.4167,88.729,0.071828,718.28,69.4199,69.4199,0.217619,False,,-0.451899,0.18,0.0
19,1.5833,Bond_17,3.4167,88.729,0.111854,1118.54,60.5469,60.5469,0.317621,False,,-0.451899,0.18,0.0
19,1.5833,Bond_18,3.4167,88.729,0.056373,563.73,73.1841,73.1841,0.175195,False,,-0.451899,0.18,0.0
