Date,Realized Variance (5-min)
2018-05-14,7.7149994860804565
2018-05-15,11.767126851104797
2018-05-16,8.266086425391675
2018-05-17,9.072236588255954
2018-05-18,8.927085006277467
2018-05-21,7.570645019910514
2018-05-22,7.0689586164057
2018-05-23,11.03320302146013
2018-05-24,10.729151986564084
2018-05-25,8.392944516098924
2018-05-28,6.299675141138315
2018-05-29,15.17801450138763
2018-05-30,11.285963717001883
2018-05-31,12.297442016338135
2018-06-01,8.682382161024714
2018-06-04,6.567295793561023
2018-06-05,7.807380654024207
2018-06-06,7.659922605214721
2018-06-07,10.341188172544776
2018-06-08,9.039921783472908
2018-06-11,7.0885567364950814
2018-06-12,6.927262129120592
2018-06-13,7.933355230962981
2018-06-14,7.91705983436896
2018-06-15,10.25867296508661
2018-06-18,10.77280099325538
2018-06-19,12.71037165662155
2018-06-20,7.902275272363242
2018-06-21,11.107970749580172
2018-06-22,7.745276593629037
2018-06-25,16.794441552048216
2018-06-26,11.85627743602135
2018-06-27,19.5000825701635
2018-06-28,15.995262812454158
2018-06-29,10.685850582265601
2018-07-02,13.732471017664583
2018-07-03,8.723198111534224
2018-07-04,6.38105399126644
2018-07-05,10.7322925648431
2018-07-06,11.746347931751794
2018-07-09,6.485365041232175
2018-07-10,11.672036579986678
2018-07-11,10.224062104888157
2018-07-12,8.390997969752382
2018-07-13,6.4727072555100476
2018-07-16,6.519617791063537
2018-07-17,7.291424312067626
2018-07-18,5.24493459442296
2018-07-19,9.089613025045438
2018-07-20,6.99387622330982
2018-07-23,6.309151409553832
2018-07-24,8.51989346600965
2018-07-25,10.797932632530605
2018-07-26,6.803378728364211
2018-07-27,9.810253202990308
2018-07-30,8.875744319695892
2018-07-31,10.913006701094707
2018-08-01,7.352732370592503
2018-08-02,8.687994270684014
2018-08-03,6.241988594783435
2018-08-06,5.288388284931151
2018-08-07,5.726890431561618
2018-08-08,5.475876544571173
2018-08-09,5.612276696636095
2018-08-10,9.772063240620446
2018-08-13,10.56424284960406
2018-08-14,8.056185125628213
2018-08-15,12.583585214580669
2018-08-16,7.687901791558235
2018-08-17,8.515885590069837
2018-08-20,5.6379482361618996
2018-08-21,7.044123423084016
2018-08-22,7.049745810193994
2018-08-23,7.1323839584280275
2018-08-24,5.3274235654343105
2018-08-27,4.893831140558085
2018-08-28,5.9322613507678135
2018-08-29,5.565039960408418
2018-08-30,8.5612604068992
2018-08-31,7.740393216875476
2018-09-03,4.507498131035973
2018-09-04,12.476155108319757
2018-09-05,10.980690200966363
2018-09-06,11.017387909444402
2018-09-07,11.369917864412518
2018-09-10,6.6749610331830205
2018-09-11,7.673604832020523
2018-09-12,9.124419010014428
2018-09-13,7.122795703437084
2018-09-14,6.550567721075564
2018-09-17,7.620299169006016
2018-09-18,7.676593123256419
2018-09-19,6.409611190795557
2018-09-20,5.620064462742072
2018-09-21,5.701950549598981
2018-09-24,6.556251124510672
2018-09-25,5.766180158845039
2018-09-26,8.347505703775719
2018-09-27,6.897394802239146
2018-09-28,7.127519944981335
2018-10-01,6.254967920276071
2018-10-02,8.103969708043351
2018-10-03,7.24213041582321
2018-10-04,11.928700921383626
2018-10-05,12.46439181418463
2018-10-08,11.826754686423309
2018-10-09,12.173554013911222
2018-10-10,24.15693110351251
2018-10-11,36.24866199310114
2018-10-12,25.060045256369534
2018-10-15,16.95040147113943
2018-10-16,13.062117227377248
2018-10-17,17.918986832777588
2018-10-18,19.380544301485312
2018-10-19,16.91926326425154
2018-10-22,17.37257189083531
2018-10-23,21.762531082597935
2018-10-24,26.268434311228027
2018-10-25,24.761487435752493
2018-10-26,32.02211268547651
2018-10-29,30.17094718992376
2018-10-30,27.763154202370256
2018-10-31,17.13636699903977
2018-11-01,18.207415390693253
2018-11-02,23.96586246825586
2018-11-05,11.606322474318999
2018-11-06,16.670678200497306
2018-11-07,13.101923949409475
2018-11-08,13.018919907829638
2018-11-09,13.414575069142842
2018-11-12,18.389381630001658
2018-11-13,24.063566787484667
2018-11-14,22.686415443587205
2018-11-15,25.28852621277448
2018-11-16,17.037911689894177
2018-11-19,19.79858937310797
2018-11-20,25.626486591598592
2018-11-21,14.41730433755383
2018-11-22,9.318036926027776
2018-11-23,11.464267199385915
2018-11-26,14.167255945703234
2018-11-27,19.281759367253613
2018-11-28,16.782379926260855
2018-11-29,12.599903784565841
2018-11-30,10.12285762856223
2018-12-03,13.889320262647296
2018-12-04,21.70771719168652
2018-12-05,24.113269418409402
2018-12-06,28.310354460757463
2018-12-07,27.39597322081474
2018-12-10,30.944829788434024
2018-12-11,24.62515034625292
2018-12-12,18.629123945388436
2018-12-13,20.549491950833666
2018-12-14,18.336673338829865
2018-12-17,22.607626809351185
2018-12-18,23.84707816218804
2018-12-19,44.40077553955915
2018-12-20,37.87690733720734
2018-12-21,32.999236410681824
2018-12-24,29.75565675710908
2018-12-26,37.1161726461023
2018-12-27,41.327739477369235
2018-12-28,28.49937515578493
2018-12-31,19.57815764853439
2019-01-02,28.10649292696153
2019-01-03,30.109198199219023
2019-01-04,24.296134596996467
2019-01-07,17.693039573893653
2019-01-08,18.505778111560915
2019-01-09,17.39555263054396
2019-01-10,15.265116078480656
2019-01-11,11.33501875021556
2019-01-14,11.83977508832281
2019-01-15,14.379908625798688
2019-01-16,11.339684687030106
2019-01-17,15.251926824590607
2019-01-18,11.795568804321576
2019-01-21,7.066163878572798
2019-01-22,17.111772427559586
2019-01-23,15.240965749495958
2019-01-24,14.063107750860967
2019-01-25,10.195024709702311
2019-01-28,14.01825792088932
2019-01-29,12.789454009276833
2019-01-30,14.972123995801601
2019-01-31,13.202538546214255
2019-02-01,11.17555948056512
2019-02-04,9.898042328590162
2019-02-05,8.153217681707487
2019-02-06,8.78584827331584
2019-02-07,14.7912062503198
2019-02-08,11.154396851864846
2019-02-11,10.950536735052195
2019-02-12,8.840538116924733
2019-02-13,8.78376192558502
2019-02-14,13.131367246894026
2019-02-15,10.485483566370782
2019-02-18,4.538110433744095
2019-02-19,8.207144992899702
2019-02-20,9.937973157518588
2019-02-21,10.10857476861769
2019-02-22,8.089864541595425
2019-02-25,7.781458703119429
2019-02-26,9.613404138868779
2019-02-27,9.588219821751919
2019-02-28,8.89687106418837
2019-03-01,7.709560378786227
2019-03-04,13.280032661140611
2019-03-05,9.577476504119268
2019-03-06,10.039774159836465
2019-03-07,13.044925978829403
2019-03-08,13.289152880613717
2019-03-11,8.299046654281188
2019-03-12,9.691026628855653
2019-03-13,8.610757143388872
2019-03-14,8.443229417532937
2019-03-15,7.76739724620976
2019-03-18,7.522122565506029
2019-03-19,12.235983887916774
2019-03-20,13.577184032460366
2019-03-21,11.11511334479108
2019-03-22,16.95327447619757
2019-03-25,16.432640772076923
2019-03-26,12.570730680700354
2019-03-27,14.49619873900057
2019-03-28,11.810525402596879
2019-03-29,9.104264864806288
2019-04-01,7.8096295878587965
2019-04-02,7.892277041549711
2019-04-03,8.384578046310917
2019-04-04,9.709436453371904
2019-04-05,6.412740922841922
2019-04-08,5.82537444141096
2019-04-09,8.056657469301328
2019-04-10,6.5687868981977715
2019-04-11,7.500169470913934
2019-04-12,6.797078645940492
2019-04-15,4.9129022474557775
2019-04-16,7.428663512120444
2019-04-17,8.358972057699656
2019-04-18,7.406946540549268
2019-04-22,5.665215424070425
2019-04-23,7.291050290759269
2019-04-24,6.317816362931743
2019-04-25,9.74269764854842
2019-04-26,8.398267048266908
2019-04-29,6.020133680204194
2019-04-30,7.9975388188573815
2019-05-01,10.276337813336058
2019-05-02,12.449165227316099
2019-05-03,6.2866432199321185
2019-05-06,19.237341289617664
2019-05-07,19.195698857467757
2019-05-08,16.147688143904055
2019-05-09,22.035861872846436
2019-05-10,19.927522101924954
2019-05-13,19.521328723278152
2019-05-14,13.90403869412816
2019-05-15,15.319340715064737
2019-05-16,12.244055666922508
2019-05-17,14.89006177556127
2019-05-20,14.574750833384861
2019-05-21,9.798200891917311
2019-05-22,10.27329689452419
2019-05-23,13.591651587537495
2019-05-24,9.691074164838442
2019-05-27,5.918090681132079
2019-05-28,12.584816659461886
2019-05-29,16.160723224227873
2019-05-30,13.95851424474791
2019-05-31,11.411567256926112
2019-06-03,17.4409377510392
2019-06-04,12.281661726857653
2019-06-05,13.710343219210044
2019-06-06,12.36209737263913
2019-06-07,11.13267608217818
2019-06-10,9.50375283330272
2019-06-11,10.504203420690214
2019-06-12,10.857924889107792
2019-06-13,11.499695630221082
2019-06-14,9.277928685487968
2019-06-17,6.32017861011716
2019-06-18,11.861402828197965
2019-06-19,10.604837273597013
2019-06-20,9.748036402342052
2019-06-21,8.984598350465514
2019-06-24,6.383004182616733
2019-06-25,10.545884637680983
2019-06-26,9.654631892180324
2019-06-27,9.753360817119026
2019-06-28,7.194760499378021
2019-07-01,9.56595361834916
2019-07-02,8.994702427363285
2019-07-03,5.2015171556971245
2019-07-04,2.748516225341314
2019-07-05,9.234224957853353
2019-07-08,7.739996951550451
2019-07-09,6.96177547777458
2019-07-10,10.415628638617076
2019-07-11,7.615464963558155
2019-07-12,4.905114980286952
2019-07-15,5.647482684753878
2019-07-16,6.6770096622586514
2019-07-17,7.9284337256613435
2019-07-18,9.691069809371761
2019-07-19,9.563542308090495
2019-07-22,8.909515722298972
2019-07-23,7.96275606808623
2019-07-24,6.749900454663924
2019-07-25,9.782221502543816
2019-07-26,5.171220561616053
2019-07-29,5.468408169423619
2019-07-30,8.573722638946352
2019-07-31,15.169074288837722
2019-08-01,24.459007124023003
2019-08-02,17.728470718359198
2019-08-05,28.8659323505346
2019-08-06,21.676076467838516
2019-08-07,25.807881073224827
2019-08-08,16.598199514147964
2019-08-09,16.540132243698466
2019-08-12,15.390316909611679
2019-08-13,24.701067330169746
2019-08-14,21.685207408280743
2019-08-15,27.08810802313078
2019-08-16,13.395272242620035
2019-08-19,8.808450264188389
2019-08-20,12.07947773509456
2019-08-21,9.442333595234164
2019-08-22,14.694160772314394
2019-08-23,29.091459124171692
2019-08-26,22.722911925233998
2019-08-27,15.870556852027606
2019-08-28,14.971496491606432
2019-08-29,15.046685601059867
2019-08-30,12.191305886456693
